voltage,current,frequency,status
223.9048597559609,6.334712691569032,49.56154472488171,NORMAL
220.48631932862907,5.872833775443007,49.3542213588141,NORMAL
238.8091716870583,7.723571462015524,50.829728780440895,NORMAL
227.4031740051089,2.0927396991732046,50.85663712517545,NORMAL
228.56368296634628,7.799928914262018,50.9272399541785,NORMAL
237.0601891093472,3.766693352417514,49.77019545720385,NORMAL
237.02273343033713,3.901532030937666,49.338985493372185,NORMAL
231.136025249167,7.616928644964686,50.39205959334995,NORMAL
231.4012234017873,2.5830589626246114,50.23001445339834,NORMAL
239.80107700208526,2.8405040914191444,50.03665930472747,NORMAL
237.5474614385591,6.444611706525227,50.39403148199054,NORMAL
234.04968167974218,4.156946907318531,49.58718368852899,NORMAL
236.18722310957028,6.8606803680750845,50.734144637160206,NORMAL
238.2648110511294,5.068054393165626,50.0030325893744,NORMAL
235.9659035793355,5.899783584666591,50.40393375451541,NORMAL
235.915853388722,7.340032050905398,49.675990313703075,NORMAL
227.51165905279888,2.563891639045214,50.15656028199235,NORMAL
220.71884547593484,4.793588108794761,50.085289269415156,NORMAL
225.7308250425657,5.5449995634140645,49.0610004998781,NORMAL
220.7469637749843,6.9356033639579495,49.72038128282252,NORMAL
222.5412102530377,5.133459560328826,50.53998710619722,NORMAL
224.31642054993685,5.737342854914002,49.17069492998753,NORMAL
221.03363442337215,5.188127789408888,50.08127024322021,NORMAL
232.74859802996414,6.35654800233597,50.95170415892507,NORMAL
230.3260069660239,3.937738837647476,50.59037238953741,NORMAL
225.41664502524148,4.633828524233817,49.156912762684534,NORMAL
220.50701486830914,7.77589048806755,50.671960241024415,NORMAL
233.91948412187395,4.45371766648562,49.34658864014169,NORMAL
223.12874085342173,3.501457388987572,50.098453329412244,NORMAL
234.29191845400123,5.961184260306387,49.55986779389188,NORMAL
239.09730561326387,6.4273815001746115,50.1087081050228,NORMAL
232.23441492468703,4.517600374566739,49.495461979002314,NORMAL
227.11945357302523,6.547076662786215,49.028786977259514,NORMAL
222.3214528101383,2.2760158521305165,49.08145760463794,NORMAL
237.10921168022014,6.221947156280142,49.94834765817465,NORMAL
221.95668321302003,4.949695250700994,49.94694354156113,NORMAL
223.4640373982003,4.603109895427838,49.79700946879475,NORMAL
232.31700196104433,5.810561905205863,49.09060801954409,NORMAL
227.49225229252943,5.755159494285419,50.00627251716018,NORMAL
237.12979682376644,5.95216178971367,49.32586885416286,NORMAL
221.41137494800859,5.854515669237894,49.053022621083244,NORMAL
231.71551162546928,7.641381448549746,50.15094835575176,NORMAL
227.76339852413045,5.859729310654119,49.91650578098303,NORMAL
230.9123357863187,7.648788852659151,49.77220527560155,NORMAL
239.22381127647827,7.432103851736382,49.39158226957859,NORMAL
221.3872260175033,2.60466800826456,49.0364436513031,NORMAL
221.88885921511857,6.098040640498141,49.14237729692046,NORMAL
226.37951260587522,7.069251865816727,49.04654387147165,NORMAL
236.2893696517787,3.6911286486403996,49.23632965524331,NORMAL
233.93474330728301,5.773657080679304,50.75494402705411,NORMAL
234.70142087607772,6.820885582309091,49.56406914514261,NORMAL
223.54879087559445,6.50368850984515,50.613669478534526,NORMAL
239.81010284001346,4.475706061468559,49.74403617158556,NORMAL
235.52825921483995,4.0448212415181075,50.86151465120713,NORMAL
237.16825503686024,4.5739641642501105,50.501742135582994,NORMAL
235.09085748169366,2.6187432130155957,50.805105813359134,NORMAL
230.10504744895715,6.9587447966464495,49.64009920206122,NORMAL
237.91046456992402,4.335210072404979,49.021675302960595,NORMAL
238.10763952838528,2.5477200607168013,49.63862727518083,NORMAL
239.0012393410161,7.703642881625337,50.146875776246574,NORMAL
232.63674424339598,4.690673131869919,49.58642154339613,NORMAL
226.57329090739833,6.03511073646223,50.50474905887536,NORMAL
235.83158087451696,6.737708856767323,49.18241220609738,NORMAL
229.88840609405162,2.3453525600998657,50.09905776464747,NORMAL
228.83061002746754,7.326225096549798,49.70183002510416,NORMAL
222.34134032855212,2.857950092317015,50.52302126343494,NORMAL
232.36436126632523,2.6067360567367412,49.16821361223,NORMAL
234.0193826291824,2.436578038185161,50.64372011858071,NORMAL
234.12484454312994,2.4880926838513986,49.169675428170386,NORMAL
239.7327915700235,4.245624774536722,49.741284294133784,NORMAL
236.25599134515005,7.683491464303152,50.972002127645744,NORMAL
235.06756370517883,4.257557513185494,49.16700143339734,NORMAL
235.54293831854875,5.350425498414831,49.84844401849395,NORMAL
238.1270877018947,2.6671848938369083,49.98525020858172,NORMAL
220.22707289534839,4.811963851964758,49.112606551363676,NORMAL
222.37635832536145,2.7051574806626295,50.29842060423213,NORMAL
234.92089758530847,5.500212590582958,50.92434509694908,NORMAL
227.4974115904741,3.7142725176911644,50.73719825637892,NORMAL
224.47191677038904,7.779335236643668,49.02430894937963,NORMAL
239.3975765341528,2.2589594717034567,50.78228622739614,NORMAL
230.554022181726,7.957788776715802,49.1475931294708,NORMAL
231.07708568802641,7.815815213714593,50.0461956883403,NORMAL
232.58797276270525,6.1744921339077035,49.90908212953555,NORMAL
232.55116160168126,5.505885871538601,50.802316020981976,NORMAL
220.90892760682917,3.685779137553382,50.900822968153115,NORMAL
237.80527567781832,4.733940516714277,50.24026519560307,NORMAL
225.54762365962264,3.128726958342568,49.927396809879966,NORMAL
227.06704456052105,5.501936671105232,49.15546927392997,NORMAL
239.48789615332333,7.917264466877617,50.39632342803949,NORMAL
230.7219273268824,3.8571656977179662,50.627590039413896,NORMAL
233.69462345107758,2.975701636069348,50.82185436898769,NORMAL
236.4507448584634,7.698799479751544,50.45143901677672,NORMAL
232.2683039187158,4.509458217743713,50.865456966708024,NORMAL
237.32127779000817,2.2713120206371364,49.0527339489945,NORMAL
227.52926733756098,6.863319984690998,50.97455225862989,NORMAL
223.00833782207056,5.564784292112811,49.761781713262046,NORMAL
239.39828795629205,7.052713538814253,50.676657409422276,NORMAL
229.37386319589942,4.488917014025991,49.54681414386141,NORMAL
221.12750993301853,7.188334257530319,50.62580201826015,NORMAL
239.9943534657226,7.979821022443432,50.11086341120526,NORMAL
235.3797483036102,7.668594379294568,50.69929478135482,NORMAL
224.94696203486396,4.703264811860561,49.25831883030299,NORMAL
239.08102054517445,5.63704780670528,49.457285611006924,NORMAL
233.43401368811715,5.708769442747375,49.71632543606568,NORMAL
222.27115184399258,6.029439173556797,50.040615401807585,NORMAL
235.4463678347128,5.12098100667196,50.70436300063708,NORMAL
231.0381367754897,5.365627829212317,50.75330720531669,NORMAL
228.06965732424794,2.804091370703844,49.057565352626675,NORMAL
235.1027451134724,5.7218573081207875,50.40815953619845,NORMAL
224.25928323017823,2.8182288535206186,49.02908933133576,NORMAL
227.01175117613195,5.539506121127799,49.78448809019947,NORMAL
228.74949844047458,7.42495216696249,49.6965109340466,NORMAL
230.2797897831962,6.701918076446859,49.79308556464254,NORMAL
232.44173400455747,7.174182252480471,50.89904124731528,NORMAL
222.94146961858075,7.559525750968966,49.984232586159074,NORMAL
225.16488776597916,4.754814537429568,50.960065150570955,NORMAL
229.8523618798574,3.9725096617250495,50.26680170863345,NORMAL
224.80291237556386,2.4551799686519837,49.2577594438213,NORMAL
222.56091677915546,2.911416161073766,49.27765434529882,NORMAL
232.8174948960643,3.091280506394869,49.691334566647726,NORMAL
237.93576819812023,4.843769841577235,50.33511547704205,NORMAL
223.4463974240326,3.1537341128520247,49.08173723253296,NORMAL
223.3787012614433,3.6715420341917517,49.35402096855349,NORMAL
221.77405067514113,2.723815226603605,49.92155753606545,NORMAL
224.12667436811586,4.185619166288452,50.006834541709715,NORMAL
233.8078965725873,2.2358728390465936,50.598820797818085,NORMAL
232.55800778981816,2.4905541916932314,50.747157248213554,NORMAL
238.41744801063626,2.3664677591291827,49.553755296294405,NORMAL
236.1240255958612,6.48955814230195,49.369042038712756,NORMAL
224.1869864667342,4.222832616748292,49.96904597038204,NORMAL
232.36509543060592,4.213481837418635,49.9250694322663,NORMAL
234.94941876267512,2.2200992173435874,49.50487388868804,NORMAL
234.26699171769104,7.3712410261231955,50.02335488423133,NORMAL
230.64226970530632,2.6430320680386563,49.89482473364691,NORMAL
230.65234532910046,3.454823021808378,49.53848646189876,NORMAL
227.54568326209244,2.120427186666358,49.64415833116636,NORMAL
224.2289601399309,3.964984113067488,49.2395242636385,NORMAL
237.8105456147979,5.561554721324292,50.35820463828898,NORMAL
235.78342477214676,4.990653193574344,49.17384057617485,NORMAL
230.74213083637096,5.521046708125275,50.49087894836866,NORMAL
228.63319092459358,2.7654818167733826,49.56755181159745,NORMAL
227.2616459279727,5.875503447989607,50.141556609337826,NORMAL
227.12193451795693,7.919091492757878,50.21154963871378,NORMAL
224.7445358347199,2.6106948357224224,49.305718278368666,NORMAL
224.91915456769016,2.9640882395573342,49.373134048102614,NORMAL
225.70190337387695,3.040241571768529,50.79353084925285,NORMAL
221.60467491323286,5.147068337421528,49.82079365397932,NORMAL
239.64757233817213,2.672233413008314,49.79571119809148,NORMAL
239.38940866550737,7.193042755363882,50.63414414189856,NORMAL
225.1580565408988,3.0253255243403947,50.33728643984886,NORMAL
238.5875197825517,5.3405773580835785,50.1432253789398,NORMAL
225.5995818732057,6.616957599151622,49.37408749711505,NORMAL
226.47358472808486,4.5526186316985005,50.01522075736891,NORMAL
224.84819464830161,2.689020948435221,50.22124008488326,NORMAL
225.77261106480512,5.487429328535674,49.30872543054841,NORMAL
229.62280203709633,5.195536595309515,49.10364707364485,NORMAL
226.7320855638784,2.8064880616338455,49.12674994094554,NORMAL
239.79920464779892,3.934123069848338,50.61974889170927,NORMAL
225.0928130952753,6.089016333343576,50.52045571977937,NORMAL
231.9127748121569,4.82945713130095,49.82368182829454,NORMAL
226.9773653308599,7.577174865486955,50.66123881557546,NORMAL
239.30053821333024,2.7457833409132686,50.46173495040729,NORMAL
238.76680913642076,3.0873983969939607,49.13299253473355,NORMAL
234.82241298580118,5.446838679079471,50.68365755351655,NORMAL
222.7954475325258,6.771603871159341,49.40325464009549,NORMAL
223.2731188573141,2.9855947875859576,50.62914944046276,NORMAL
233.303944413924,5.138392548614716,49.717660968247,NORMAL
237.54401081626216,4.354670644535812,50.633198878943155,NORMAL
228.78269817140438,4.2616665765494455,49.925359571339214,NORMAL
226.02755748328283,6.485656281057507,50.005440780184955,NORMAL
224.64425390293636,7.397447439647411,49.76778244274642,NORMAL
230.87105722227977,7.438832665787282,50.24847599182799,NORMAL
222.33796081416727,7.638992741680851,50.25541610614284,NORMAL
226.69811229314172,2.8356324359803233,50.58805037854059,NORMAL
232.40145511857028,5.200766551857929,50.78778516610191,NORMAL
235.77194422449062,2.910049278396507,49.62344413559109,NORMAL
224.9697827962893,6.463677755436062,49.06706486947156,NORMAL
231.39779369742632,6.574752114444143,50.7535312735235,NORMAL
226.84163497431814,6.927543828032077,49.22126347391041,NORMAL
236.92904583469036,2.7649319739918945,49.794574581120735,NORMAL
235.94590731559106,2.8995045640926427,49.45850279046528,NORMAL
234.4450513678613,6.320219219276446,50.28229526577059,NORMAL
233.878968889342,5.256346660085577,49.50359811781391,NORMAL
226.9139198700784,3.089586300808554,50.816901122667254,NORMAL
231.6678358953224,4.405108500581839,49.924011607288264,NORMAL
238.9456667922363,2.920108418696481,50.172459664033596,NORMAL
230.11777357768932,5.668725412607887,49.03622036764168,NORMAL
237.44247817888302,7.592709694901674,50.130266367178415,NORMAL
233.93301647753785,7.534996287063774,50.4144772686268,NORMAL
223.05078085828524,5.457730161000879,50.21343009276571,NORMAL
228.48261342604772,6.418665413748337,50.86873402953803,NORMAL
238.5113702581355,4.705036228424793,49.22647609168151,NORMAL
239.6968239792467,7.033388518675604,49.24932536240653,NORMAL
238.41683765234745,7.219378172372769,50.03767611425214,NORMAL
231.82550871489858,4.394016223220781,49.109523277644065,NORMAL
226.703944832918,6.817120691588069,49.00926404600921,NORMAL
226.6699834338229,4.38901216154566,50.07479120587585,NORMAL
238.39711232825522,4.078075966195767,49.693906403792454,NORMAL
234.75002496219497,4.713307645338843,49.44920964587996,NORMAL
229.04879032265387,2.845142122278799,49.35277397301245,NORMAL
229.96735545478958,4.513552697027287,50.8296918021362,NORMAL
227.24787798233265,5.4835301016682605,50.26452857583906,NORMAL
220.26188913176668,5.9812242321002635,49.3560719337395,NORMAL
239.2214063493891,2.8919763665186777,49.829248247454046,NORMAL
221.70699336157287,7.981245511075684,50.004390020662484,NORMAL
231.90770034640087,2.4024588643305647,50.499920940798354,NORMAL
224.1981118619117,7.3883257366442825,49.41027928096401,NORMAL
223.81375441327333,2.219298007088569,49.94413389022,NORMAL
231.29682266525234,2.394251836570114,50.551055233390024,NORMAL
229.06577669496056,5.14634161596548,49.88152549387646,NORMAL
228.01526121750652,5.357841987849307,49.310480491861426,NORMAL
223.63856260990542,7.170713726081104,50.89223092426727,NORMAL
227.46618632559506,3.6244680388613224,50.28799908647803,NORMAL
228.17468342196193,2.152318133962069,49.31230519473238,NORMAL
234.31944457694794,5.953543651460908,49.054191985006966,NORMAL
224.43944323865898,3.386448779528428,50.34378548719746,NORMAL
220.39421075508727,2.624651491907443,50.59983217074638,NORMAL
223.57089324108668,5.916476647111248,49.476365562093456,NORMAL
221.9888278551869,3.4590331459967247,50.44453386371132,NORMAL
237.1139293621257,6.981319187401949,49.79436705923691,NORMAL
233.36170273141292,3.229905772494926,49.586295460522024,NORMAL
237.92671637042238,2.0780115410644164,49.17101706170894,NORMAL
224.15772510292055,2.1591932232429185,49.36287087017959,NORMAL
231.66083121939386,4.528547303554988,50.78534342215395,NORMAL
236.3488712347688,4.050904110187256,49.51884686686258,NORMAL
227.59384816334534,5.541769655088847,49.536127281645754,NORMAL
232.48297815698268,4.456469913147442,50.10409436170396,NORMAL
228.72253058270633,3.7667945572515062,50.896906613924315,NORMAL
235.27211588319523,2.8406790545987155,50.73693595179583,NORMAL
229.74862396499026,7.367313361364548,50.59971051189463,NORMAL
228.50427008938468,2.134815849920704,49.53735471876989,NORMAL
230.83268429321734,5.800869318956884,49.51577537086641,NORMAL
222.7871214814565,7.0095814207957945,50.9688043614071,NORMAL
230.5138036460537,3.030075715089821,49.544614653038735,NORMAL
220.36781353094935,7.485792839362994,49.23550216578028,NORMAL
231.53032951028507,3.644331324123236,50.10835600503159,NORMAL
233.0284077670373,6.97845082224321,49.41284254352121,NORMAL
220.2199165731696,2.8213137804128436,50.80003728369621,NORMAL
237.4778015512503,5.58447861302185,50.20103372086731,NORMAL
233.3007334909251,3.0522276717406975,50.82882389184992,NORMAL
228.37541049784147,4.298831169496985,50.03783541056568,NORMAL
220.9393193355011,2.9977002125364764,50.47606723285274,NORMAL
221.65597335850254,5.618912656798329,49.49069821936264,NORMAL
227.78591228083954,3.7321624206241992,49.711345432929896,NORMAL
234.3809181036849,3.78273029373905,50.1328092805938,NORMAL
229.521008043982,5.982026992175889,50.873659478649515,NORMAL
234.651441944205,3.2896422715445404,49.06236627012257,NORMAL
225.2452808859965,5.570467584201529,49.1028516269685,NORMAL
229.92732494402472,5.581057093501335,49.66848778163392,NORMAL
235.41824407491643,2.639589518802631,49.15027556347162,NORMAL
234.56377512407207,4.972947897237191,50.376804792855474,NORMAL
228.69654677207492,3.478412199434641,50.6382046353484,NORMAL
235.98831757937958,6.16817882512656,49.544290274459925,NORMAL
231.80461333738174,4.165843381640161,49.18316414665327,NORMAL
238.34627150924484,2.8209117855137684,50.90047470764161,NORMAL
228.92011545915912,3.110797573031718,50.08380189475672,NORMAL
237.45891671752815,6.393349318457367,50.6131222957229,NORMAL
233.17566733421435,6.153659387107115,50.69839130313064,NORMAL
224.99336017718372,4.936549781858843,49.442418883639206,NORMAL
239.75336015993292,7.66435603811968,49.078853622737014,NORMAL
234.11150345031376,7.5514899044939945,49.36115069025467,NORMAL
231.3589046110526,7.492929785528251,49.0678919571716,NORMAL
233.9484053449368,3.784094044235305,50.84879239075306,NORMAL
239.42116490330736,7.665598934680603,49.94842843331493,NORMAL
237.24085301978627,7.067296391210422,49.63820094648651,NORMAL
236.57830948301356,2.2220458082929557,50.19253975696411,NORMAL
224.60017674575406,2.723401314663673,49.15390640325842,NORMAL
233.92577551756278,4.039249782608397,50.44953354305752,NORMAL
221.30712681597885,3.8917420269836622,50.078982584750676,NORMAL
235.81446329677928,3.9125150175924195,50.25178275287402,NORMAL
237.71955496472373,5.695179129093828,49.46591894950727,NORMAL
220.48801563113076,7.220593243405579,49.042538821700774,NORMAL
237.49403345368398,5.173622804163272,50.878135397025794,NORMAL
235.9756647154733,7.987604663200025,49.70142363090342,NORMAL
235.34376577862253,4.411585481655453,49.959751240607815,NORMAL
232.5501092643674,7.242062685118032,50.96816693839859,NORMAL
235.36546827729038,4.506600693004002,49.84271400455414,NORMAL
234.75164603177782,3.432662874609814,49.22094822626279,NORMAL
227.09244315281552,3.72343394992449,49.59261624091198,NORMAL
224.6721550209982,2.2525591378181713,49.035747869466825,NORMAL
239.75444779472062,4.566638802415174,49.768653294319364,NORMAL
233.5929456538614,3.309523327190385,50.89992236790045,NORMAL
235.72690028831104,2.5364660138735573,49.835161551569854,NORMAL
237.5823661512433,7.668392133748462,49.934803022499736,NORMAL
232.26822778421416,3.002203676552451,50.98233725227395,NORMAL
224.63343402766887,7.656390644810754,50.29929329798474,NORMAL
232.15473589757718,5.076131066099052,49.46133962343552,NORMAL
223.53056064011017,3.322917254421052,49.37287652428851,NORMAL
235.59168947133506,4.100751555000381,49.11568535312679,NORMAL
239.38205260281623,7.302715309780554,50.85550456639042,NORMAL
239.8981564529287,3.043371495316924,49.792484037805316,NORMAL
235.16476951408183,6.176123708322754,49.30779181267971,NORMAL
236.31666249981237,3.346643431019964,49.44763522964524,NORMAL
230.73948845786828,5.557639609050219,50.160172415675625,NORMAL
221.8297367479551,7.264765175782282,49.53120008517741,NORMAL
222.59029842565607,7.332488479213863,50.911302996459504,NORMAL
237.242552345309,6.857096448349268,50.310483961278045,NORMAL
231.0171474121828,2.5219205594684606,49.8169064261414,NORMAL
227.45377034024628,3.558522702561957,50.44684022737717,NORMAL
229.9175147015754,2.4862772954458876,49.440366403899624,NORMAL
233.66517527319192,2.456785156941801,50.70241382809754,NORMAL
229.9029305402795,4.883519463959888,50.184815569319035,NORMAL
236.493619318503,4.086855247413158,50.35603230511813,NORMAL
231.3146392799158,3.602169621016528,50.757259972710315,NORMAL
235.94852043213857,5.950711007950553,50.70116345818848,NORMAL
237.34588401919603,6.250177860290209,50.67402665672734,NORMAL
233.94942923338567,6.080844630561803,50.23722275643037,NORMAL
235.05433279115283,2.951630631758442,50.761741518397855,NORMAL
237.43687055490463,2.175483698207355,50.651633501129524,NORMAL
222.5773973494689,4.010713125554851,50.48701651258322,NORMAL
223.21519792096618,6.907802144714373,50.66426835591548,NORMAL
230.14935467521673,2.0383152303010013,49.57407626634983,NORMAL
232.33853836751484,7.887117068164541,50.263627054033336,NORMAL
225.19607162128318,5.804034218597668,50.07997075943171,NORMAL
235.59690790302287,2.6418838329617502,50.52205580500406,NORMAL
230.8253315735222,7.777952023153968,49.683744332077374,NORMAL
232.65243786267897,7.592168633060105,49.20501945598136,NORMAL
238.74456974472903,6.12731433380488,49.135674118210346,NORMAL
226.01927133893633,6.2490325318716895,49.13470120293754,NORMAL
231.64340920352547,4.07529834171774,50.24183103553496,NORMAL
220.91484067625026,7.229220836914258,50.94697793835479,NORMAL
239.37755710571383,6.497910990457548,49.26017248026126,NORMAL
235.16526391858045,2.147521498752809,49.044247103058,NORMAL
226.4722043829908,4.931859142427994,50.540814835615585,NORMAL
233.6659075321301,4.67541623826049,49.54725333256333,NORMAL
239.94249000315423,4.557087813415838,49.90277404865935,NORMAL
223.27247642383338,6.768857292499576,50.38736445156298,NORMAL
224.4153922557752,2.494286273695056,50.36099860414943,NORMAL
233.0902242856227,3.6395571619892557,50.90172712450082,NORMAL
223.021157835618,4.594008806255611,50.8872318403352,NORMAL
228.39454633852245,5.8311556859845135,49.79518879592559,NORMAL
225.4843040469734,7.903865887758969,49.818668012630084,NORMAL
237.8819840735827,3.379727635346517,49.42620940805017,NORMAL
220.62268165769024,5.91000095225531,49.73705268744752,NORMAL
237.28716499679274,4.839259440149343,50.93638685582944,NORMAL
223.71051031406242,7.211739007733665,50.55319370558348,NORMAL
235.41843689288103,7.068699368701326,50.522047981886,NORMAL
232.5244064326283,2.7874692660943254,49.065052358982506,NORMAL
238.41695695631373,5.699901887124428,50.59307458195235,NORMAL
229.630447030251,2.7038491337743666,49.2503715844051,NORMAL
233.71130574457942,4.581835369396776,49.401049453400674,NORMAL
229.83189093482875,2.3852536224508043,50.163942803828796,NORMAL
225.37986808870195,6.785354603823129,49.620723917847144,NORMAL
229.104402981636,2.069723239448604,49.14489377558912,NORMAL
227.84987112813369,4.879633008302741,50.20004109623861,NORMAL
225.83325157418608,6.169891316759255,50.72024479437841,NORMAL
235.597019777867,2.237712952090143,49.96101389451566,NORMAL
222.0986035683635,3.452270095175165,50.9733251865343,NORMAL
222.84991085803026,4.993328920708136,50.23631146863624,NORMAL
234.04929941088207,5.357892100921484,49.01954169483837,NORMAL
226.52922616487984,5.106269860308268,49.17573299828967,NORMAL
227.0125386241836,2.1992186527481996,49.15715699431004,NORMAL
227.93846552403193,2.796294524258362,50.135081696523116,NORMAL
233.78929938274533,6.803520194654498,49.40030048848962,NORMAL
223.34965164518138,2.6274070420064017,50.27286049908727,NORMAL
234.12951452973803,2.1895168689538522,50.87242449248738,NORMAL
221.03942567302946,5.247778011806423,50.41812103890183,NORMAL
237.41938247492172,6.284521592794567,50.60345616613959,NORMAL
226.78900385085612,6.888950682479074,49.16022969276935,NORMAL
237.89633312121055,5.285554256922417,50.63459553992499,NORMAL
229.046365690366,5.86146617117915,50.05280532187223,NORMAL
234.63179043510664,2.4897798921835372,49.12070416798113,NORMAL
224.94206468020292,2.95726808067913,50.743567133184406,NORMAL
224.3842797471609,7.855191534914788,49.67379158354221,NORMAL
223.642358313774,6.738191042854875,50.31741555100175,NORMAL
229.9639143290628,5.332181305625787,50.43840355654453,NORMAL
224.56909482662599,7.978003496340452,50.94958632429356,NORMAL
233.00651372693875,3.1972547055748706,50.36045648486258,NORMAL
221.44396817958352,2.183915013234836,49.515365777022424,NORMAL
229.25245913478633,7.209635032450283,50.45433813953262,NORMAL
234.8541304239996,4.552960006688452,49.69186998509392,NORMAL
227.42077525969205,7.925897382416347,49.08021838282497,NORMAL
237.34062992244898,5.472052451434361,49.877230838379184,NORMAL
234.50515320830272,4.920013648548217,50.74684647616332,NORMAL
238.01403728022518,4.5303255612407325,49.5536555944701,NORMAL
231.84700657186724,7.474180073700146,49.421324378011334,NORMAL
232.45933167126967,5.789361320555123,50.46622604483056,NORMAL
222.6313537025452,6.294949788092532,50.81806504133128,NORMAL
223.59366217740484,3.425259949543266,50.94279018808328,NORMAL
223.6195390541898,7.126310560217474,49.98455571289607,NORMAL
224.94462148806355,7.224499407635069,49.89061051000533,NORMAL
230.2963470785938,4.155400216398594,50.185901702869856,NORMAL
223.27047745170046,4.3464892199105645,50.938824644670575,NORMAL
225.16266865402255,5.940419987247753,49.65038012844939,NORMAL
